,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
557,46604376,2021-02-12,2021-02-14,Apartamento inteiro em Itararé,Lindo ap 1 dorm na quadra da praia em São Vicente,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Máquina de Lavar,Vista para o mar,5.0,9,181,422,Novo preço mais baixo
558,46711040,2021-02-12,2021-02-14,Apartamento inteiro em Boqueirão,Recanto praiano (“pé na areia”) 🌊☀️,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,264,708,Novo preço mais baixo
559,42604902,2021-02-12,2021-02-14,Apartamento inteiro em Itararé,"Ap em flat, Frente Praia, Comodidades, Dormem 5",5 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.87,23,225,530,Novo preço mais baixo
560,39032782,2021-02-26,2021-02-28,Apartamento inteiro em BR,"Ser Feliz na praia , um encanto de cidade🙏",3 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,4.97,31,194,388,Novo preço mais baixo
561,46675214,2021-02-26,2021-02-28,Apartamento inteiro em Gonzaga,Apartamento aconchegante no coração de Santos,4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,5,188,456,Novo preço mais baixo
562,46107854,2021-02-12,2021-02-14,Apartamento inteiro em Aviação,Ap a 20 metros da praia permitido animais,8 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,145,440,Novo preço mais baixo
563,38647759,2021-02-12,2021-02-14,Apartamento inteiro em Santos,Apto amplo com ótima localização. Vista p/ praia.,6 hóspedes,2 quartos,3 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,7,279,728,Novo preço mais baixo
564,47517305,2021-02-19,2021-02-21,Apartamento inteiro em Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.71,7,374,878,Raridade
565,46711040,2021-02-19,2021-02-21,Apartamento inteiro em Boqueirão,Recanto praiano (“pé na areia”) 🌊☀️,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,5.0,3,230,639,Novo preço mais baixo
566,40816268,2021-02-26,2021-02-28,Apartamento inteiro em Vila Matias,"Ap amplo c/ desconto , internet 120 megas.",7 hóspedes,3 quartos,3 camas,2 banheiros,Wi-Fi,Self check-In,Estacionamento gratuito,Permitido animais,4.95,39,171,342,Novo preço mais baixo
567,16205062,2021-02-26,2021-02-28,Apartamento inteiro em Santos,APARTAMENTO PERFEITO PARA LAZER EM SANTOS,4 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Estacionamento gratuito,Vista para o mar,Cozinha,4.69,32,171,342,Novo preço mais baixo
568,19119865,2021-02-12,2021-02-14,Apartamento inteiro em José Menino,Lindo Studio no ultimo andar do melhor prédio,5 hóspedes,Estúdio,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.92,125,742,1.683,Novo preço mais baixo
569,28105266,2021-02-12,2021-02-14,Apartamento inteiro em Boqueirão,"Delicioso ap. em Santos
Varanda com vista pro mar",8 hóspedes,3 quartos,6 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.97,58,382,913,Novo preço mais baixo
570,46744206,2021-02-19,2021-02-21,Apartamento inteiro em Embaré,Apto confortável próximo a praia,4 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Wi-Fi,Estacionamento gratuito,Permitido animais,5.0,4,236,571,Novo preço mais baixo
571,7648873,2021-02-19,2021-02-21,Condomínio inteiro em Ilha Porchat,Ilha Porchat/S.Vicente-2 dorm- Linda vista- wi-fi,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Vista para as águas,Elevador,Estacionamento gratuito,4.90,30,138,445,Novo preço mais baixo
572,16205062,2021-02-19,2021-02-21,Apartamento inteiro em Santos,APARTAMENTO PERFEITO PARA LAZER EM SANTOS,4 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Estacionamento gratuito,Vista para o mar,Cozinha,4.69,32,171,342,Novo preço mais baixo
573,39510385,2021-02-19,2021-02-21,Condomínio inteiro em Encruzilhada,Apê rústico e aconchegante à 2400m da praia.,5 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,4.92,36,209,462,Novo preço mais baixo
574,44643632,2021-02-12,2021-02-14,Apartamento inteiro em Aparecida,"Rua Particular, próximo a praia, Shopping Praiamar",6 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,4,234,548,Novo preço mais baixo
575,46705332,2021-02-12,2021-02-14,Apartamento inteiro em Nova Mirim,"Apto 302 -  Na quadra da praia, c/ ar condicionado",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.33,6,203,406,Novo preço mais baixo
576,40704826,2021-02-19,2021-02-21,Apartamento inteiro em Santos,Apartamento Novo 50m praia Wi-Fi e Ar-condicionado,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.93,29,283,685,Novo preço mais baixo
577,39221182,2021-02-12,2021-02-14,Apartamento inteiro em Aparecida,Apartamento Praça do Sapo,4 hóspedes,1 quarto,1 cama,1 banheiro e meio,Ar-condicionado,Elevador,Piscina,Estacionamento gratuito,4.84,25,378,850,Novo preço mais baixo
578,7648873,2021-02-19,2021-02-21,Condomínio inteiro em Ilha Porchat,Ilha Porchat/S.Vicente-2 dorm- Linda vista- wi-fi,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.90,30,138,445,Novo preço mais baixo
579,46604376,2021-02-19,2021-02-21,Apartamento inteiro em Itararé,Lindo ap 1 dorm na quadra da praia em São Vicente,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Máquina de Lavar,Vista para o mar,5.0,9,176,411,Novo preço mais baixo
