,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
133,43043506,2021-03-19,2021-03-21,Condomínio inteiro em Gonzaga,Estanconfor Vista Mar - 2 quartos,5 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,33,314,627,Raridade
134,42642255,2021-03-19,2021-03-21,Apartamento inteiro em Cidade Ocian,Apto aconchegante próximo a praia e comércios,4 hóspedes,1 quarto,2 camas,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Secadora,4.77,13,89,278,Novo preço mais baixo
135,39032782,2021-03-19,2021-03-21,Apartamento inteiro em BR,"Ser Feliz na praia , um encanto de cidade🙏",3 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,4.97,31,194,388,Novo preço mais baixo
136,39032782,2021-03-19,2021-03-21,Apartamento inteiro em BR,"Ser Feliz na praia , um encanto de cidade🙏",3 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,4.97,31,194,388,Novo preço mais baixo
137,43043506,2021-03-19,2021-03-21,Condomínio inteiro em Gonzaga,Estanconfor Vista Mar - 2 quartos,5 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,33,314,627,Raridade
138,46052240,2021-03-12,2021-03-14,Apartamento inteiro em Boqueirão,"Apto 50m  praia,sacada e ar condicionado.",4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Permitido animais,5.0,5,184,518,Raridade
139,39610645,2021-03-19,2021-03-21,Apartamento inteiro em Santos,Estanconfor Santos com Jacuzzi,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.88,81,545,1.210,Raridade
140,45637188,2021-03-05,2021-03-07,Apartamento inteiro em Morro dos Barbosas,Apto inteiro frente mar em Sao Vicente/ SP,6 hóspedes,1 quarto,3 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,8,149,377,Novo preço mais baixo
141,45258176,2021-03-12,2021-03-14,Apartamento inteiro em Boqueirão,Vista pro Mar Apto Lindo,5 hóspedes,1 quarto,6 camas,1 banheiro,Wi-Fi,Self check-In,Estacionamento gratuito,Vista para o mar,5.0,4,181,491,Novo preço mais baixo
142,45740885,2021-03-12,2021-03-14,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Estacionamento gratuito,Vista para o mar,Cozinha,5.0,12,293,685,Novo preço mais baixo
143,45258176,2021-03-12,2021-03-14,Apartamento inteiro em Boqueirão,Vista pro Mar Apto Lindo,5 hóspedes,1 quarto,6 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,4,181,491,Novo preço mais baixo
144,41143618,2021-03-12,2021-03-14,Apartamento inteiro em Mongagua,Apto de 1 dorm frente ao mar com piscina no centro,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,35,140,370,Raridade
145,40945881,2021-03-19,2021-03-21,Loft inteiro em Guarujá,"Guarujá, praia 1 quadra, Wi-Fi, ar Split - 1002",4 hóspedes,1 quarto,4 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.83,41,198,456,Raridade
146,39831271,2021-03-26,2021-03-28,Apartamento inteiro em Gonzaga,Apto Reformado Gonzaga! 50m da praia e 200MB Wifi,5 hóspedes,2 quartos,4 camas,2 banheiros e meio,Wi-Fi,Secadora,Elevador,Estacionamento gratuito,5.0,15,250,650,Novo preço mais baixo
147,39499342,2021-03-05,2021-03-07,Apartamento inteiro em Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,17,184,488,Novo preço mais baixo
148,39322670,2021-03-05,2021-03-07,Apartamento inteiro em José Menino,Lazer na praia,4 hóspedes,2 quartos,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,5.0,25,194,388,Novo preço mais baixo
149,47517305,2021-03-19,2021-03-21,Apartamento inteiro em Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.71,7,356,841,Raridade
150,35682443,2021-03-19,2021-03-21,Condomínio inteiro em Centro,Apartamento com piscina no centro de São Vicente!,2 hóspedes,Estúdio,3 camas,1 banheiro e meio,Ar-condicionado,Wi-Fi,Self check-In,Secadora,4.40,28,86,251,Novo preço mais baixo
151,45258176,2021-03-26,2021-03-28,Apartamento inteiro em Boqueirão,Vista pro Mar Apto Lindo,5 hóspedes,1 quarto,6 camas,1 banheiro,Wi-Fi,Self check-In,Estacionamento gratuito,Vista para o mar,5.0,4,181,491,Novo preço mais baixo
152,45740885,2021-03-26,2021-03-28,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Estacionamento gratuito,Vista para o mar,Cozinha,5.0,12,293,685,Novo preço mais baixo
153,40060303,2021-03-12,2021-03-14,Apartamento inteiro em Aparecida,Santos Apto frente ao Mar Próx. Shop Praiamar SESC,8 hóspedes,3 quartos,5 camas,2 banheiros,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.95,22,253,706,Novo preço mais baixo
154,22135736,2021-03-12,2021-03-14,Apartamento inteiro em Itararé,Apto para momentos inesquecíveis em São Vicente,6 hóspedes,2 quartos,3 camas,2 banheiros,Ar-condicionado,Wi-Fi,Elevador,Estacionamento gratuito,4.89,106,206,582,Raridade
155,45258176,2021-03-12,2021-03-14,Apartamento inteiro em Boqueirão,Vista pro Mar Apto Lindo,5 hóspedes,1 quarto,6 camas,1 banheiro,Wi-Fi,Self check-In,Estacionamento gratuito,Vista para o mar,5.0,4,181,491,Novo preço mais baixo
156,45637188,2021-03-12,2021-03-14,Apartamento inteiro em Morro dos Barbosas,Apto inteiro frente mar em Sao Vicente/ SP,6 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,5.0,8,149,377,Novo preço mais baixo
157,40060303,2021-03-26,2021-03-28,Apartamento inteiro em Aparecida,Santos Apto frente ao Mar Próx. Shop Praiamar SESC,8 hóspedes,3 quartos,5 camas,2 banheiros,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.95,22,252,703,Novo preço mais baixo
