,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
323,47138268,2021-03-19,2021-03-21,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Elevador,Wi-Fi,Self check-In,Secadora,5.0,9,263,605,Raridade
324,45637188,2021-03-05,2021-03-07,Apartamento inteiro em Morro dos Barbosas,Apto inteiro frente mar em Sao Vicente/ SP,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,9,149,377,Novo preço mais baixo
325,38039978,2021-03-05,2021-03-07,Apartamento inteiro em Santos,Estanconfor Santos com Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,49,300,599,Raridade
326,36550628,2021-03-05,2021-03-07,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.98,51,263,605,Raridade
327,42517975,2021-03-19,2021-03-21,Condomínio inteiro em São Vicente,Ótima localização frente ao mar Praia Itararé,2 hóspedes,1 quarto,2 camas,1 banheiro,Vista para o mar,Self check-In,Vista para as águas,Ar-condicionado,4.36,11,108,285,Novo preço mais baixo
328,41319815,2021-03-19,2021-03-21,Apartamento inteiro em Itararé,"Apartamento aconchegante em Santos, próximo ao mar",4 hóspedes,1 quarto,3 camas,1 banheiro,Máquina de Lavar,Permitido animais,Cozinha,Estacionamento gratuito,4.82,17,124,297,Raridade
329,21646808,2021-03-05,2021-03-07,Apartamento inteiro em Gonzaga,Apto Gonzaga lado Shopping Miramar 103,5 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.80,66,183,365,Raridade
330,31831718,2021-03-05,2021-03-07,Apartamento inteiro em Aviação,Apê na Praia🏅Churrasco e Alegria td dia =D,6 hóspedes,1 quarto,2 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.91,55,239,628,Novo preço mais baixo
333,46866361,2021-03-19,2021-03-21,Apartamento inteiro em Vila Tupi,#Kitnet63 | A felicidade está a 150 m da praia! ❤,4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Permitido animais,Cozinha,Estacionamento gratuito,5.0,3,137,389,Novo preço mais baixo
336,30497949,2021-03-05,2021-03-07,Apartamento inteiro em Aviação,Aviação apartamento com vista e excelente ambiente,6 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,62,136,422,Raridade
338,28685495,2021-03-05,2021-03-07,Apartamento inteiro em Vila Tupi,Apartamento Praia Grande - Vila Tupi,6 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Academia,4.66,79,136,272,Novo preço mais baixo
340,42539013,2021-03-12,2021-03-14,Condomínio inteiro em Cidade Ocian,Apto 01 dorm na Praia Grande c/ wi-fi,6 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Permitido animais,Cozinha,Estacionamento gratuito,4.89,29,139,302,Raridade
343,42642255,2021-03-19,2021-03-21,Apartamento inteiro em Cidade Ocian,Apto aconchegante próximo a praia e comércios,4 hóspedes,1 quarto,2 camas,1 banheiro,Secadora,Permitido animais,Cozinha,Estacionamento gratuito,4.64,14,89,278,Novo preço mais baixo
344,47118964,2021-03-19,2021-03-21,Apartamento inteiro em Embaré,"Santos, living, praia do embare",2 hóspedes,1 quarto,1 cama,1 banheiro,Vista para o mar,Wi-Fi,Self check-In,Vista para as águas,5.0,8,104,308,Novo preço mais baixo
345,42539013,2021-03-19,2021-03-21,Condomínio inteiro em Cidade Ocian,Apto 01 dorm na Praia Grande c/ wi-fi,6 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Permitido animais,Cozinha,Estacionamento gratuito,4.89,29,139,302,Raridade
348,39704194,2021-03-12,2021-03-14,Apartamento inteiro em São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Ar-condicionado,4.86,42,145,399,Raridade
350,28685495,2021-03-05,2021-03-07,Apartamento inteiro em Vila Tupi,Apartamento Praia Grande - Vila Tupi,6 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Academia,4.66,79,136,272,Raridade
351,39499342,2021-03-05,2021-03-07,Apartamento inteiro em Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,18,184,488,Novo preço mais baixo
352,14958912,2021-03-05,2021-03-07,Apartamento inteiro em Praia Grande,"Apartamento 1 quarto, 4 pessoas, 1 quadra da praia",4 hóspedes,1 quarto,6 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.64,128,187,466,Novo preço mais baixo
355,44642259,2021-03-19,2021-03-21,Apartamento inteiro em Guilhermina,"Apto c/vista pro Mar Praia Grande, 2 vagas garagem",6 hóspedes,2 quartos,7 camas,3 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,25,254,628,Novo preço mais baixo
356,42401570,2021-03-19,2021-03-21,Apartamento inteiro em Vila Tupi,Apartamento aconchegante com vista para o mar,6 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Máquina de Lavar,Vista para o mar,4.80,5,178,456,Raridade
363,20222310,2021-03-05,2021-03-07,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista, garagem e Wi-Fi",4 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Self check-In,4.71,104,164,377,Raridade
364,40633504,2021-03-05,2021-03-07,Flat inteiro em Boqueirão,"#studio57 - A/C, WiFi, Piscina, Churrasq. e Vaga",4 hóspedes,Estúdio,1 cama,1 banheiro,Elevador,Wi-Fi,Self check-In,Ar-condicionado,4.94,64,263,605,Raridade
365,27300227,2021-03-12,2021-03-14,Apartamento inteiro em Guilhermina,Apartamento pé na areia - Praia Grande - 6hóspedes,6 hóspedes,1 quarto,2 camas,1 banheiro,Elevador,Wi-Fi,Self check-In,Máquina de Lavar,4.88,58,178,456,Novo preço mais baixo
367,22868881,2021-03-12,2021-03-14,Apartamento inteiro em Nova Mirim,Apartamento Na Ocian com *WiFi e vaga de garagem!,6 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Self check-In,4.89,46,206,411,Raridade
370,46060519,2021-03-12,2021-03-14,Apartamento inteiro em Vila Assuncao,Apartamento na Praia Grande - Próximo ao mar,6 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Ar-condicionado,Permitido animais,Cozinha,4.90,10,180,479,Raridade
371,31518817,2021-03-12,2021-03-14,Apartamento inteiro em Centro,Kitnet em frente à praia - Gonzaguinha - S Vicente,6 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Vista para o mar,Self check-In,Cozinha,4.62,79,137,274,Raridade
373,45884578,2021-03-05,2021-03-07,Apartamento inteiro em Itararé,"Lindo Kit Novíssimo, Pé na Areia no Itararé.",2 hóspedes,Estúdio,4 camas,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Vista para as águas,5.0,12,155,389,Novo preço mais baixo
374,41530242,2021-03-05,2021-03-07,Apartamento inteiro em Vila Assuncao,"Alugo  apto 
Cond . familiar.
praia grande.",4 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Ar-condicionado,Permitido animais,Cozinha,4.89,18,223,445,Novo preço mais baixo
