,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
301,44433886,2021-01-29,2021-01-31,Apartamento inteiro em Balneario Cidade Atlantica,Berte's Home (pertinho da praia),2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.92,26,323,696,Novo preço mais baixo
302,22157785,2021-01-29,2021-01-31,Quarto inteiro em Jardim Vitoria,Quarto Clássico e Romântico - Room Two Dom Pedro,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,4,127,324,Novo preço mais baixo
305,47517305,2021-01-29,2021-01-31,Apartamento inteiro em Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.67,3,337,804,Raridade
312,25068887,2021-01-29,2021-01-31,Apartamento inteiro em Itararé,Apartamento  Macapa,4 hóspedes,2 quartos,3 camas,1 banheiro,Permitido animais,Estacionamento gratuito,Cozinha,Elevador,4.82,22,246,571,Novo preço mais baixo
315,42805253,2021-01-29,2021-01-31,Apartamento inteiro em São Vicente,"APTO  LITORAL ACONCHEGO,AR,WIFI,PRAIA GONZA,GARAGE",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Estacionamento gratuito,Cozinha,4.81,16,209,418,Novo preço mais baixo
317,20960671,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Apto Frente Mar - Pitangueiras.,7 hóspedes,2 quartos,6 camas,3 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.74,24,975,2.050,Novo preço mais baixo
324,41141112,2021-01-29,2021-01-31,Apartamento inteiro em Embaré,COBERTURA | 3 Quartos | Ar |  Wi-Fi 240MB,8 hóspedes,3 quartos,3 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,4,266,656,Raridade
325,4866616,2021-01-29,2021-01-31,Apartamento inteiro em Santos,BookSantos - Endereço mais desejado da orla Santos,4 hóspedes,2 quartos,3 camas,2 banheiros e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.96,58,553,1.255,Raridade
326,13629222,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Apto na Praia do Tombo - 300 m.,3 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Cozinha,Estacionamento gratuito,Elevador,4.78,66,196,582,Novo preço mais baixo
327,40547114,2021-01-29,2021-01-31,Condomínio inteiro em Ponta da Praia,Kitnet com localização excelente.,4 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.93,16,206,411,Novo preço mais baixo
340,31436143,2021-01-29,2021-01-31,Apartamento inteiro em Santos,BOOK SANTOS - Unlimited 1710 - Beira Mar c/ vista,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.88,34,383,896,Raridade
347,41886804,2021-01-29,2021-01-31,Apartamento inteiro em Jardim Tres Marias,AP 350 m da Praia Enseada-serviço de praia e Wi-Fi,7 hóspedes,3 quartos,5 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.88,26,353,865,Raridade
349,42037869,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Book Santos - Unlimited 1709 Apartamento Vista Mar,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Self check-In,Vista para as águas,Jacuzzi,4.78,9,303,734,Novo preço mais baixo
351,13629222,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Apto na Praia do Tombo - 300 m.,3 hóspedes,1 quarto,1 cama,1 banheiro,Máquina de Lavar,Ar-condicionado,Estacionamento gratuito,Cozinha,4.78,66,196,582,Novo preço mais baixo
353,44167993,2021-01-29,2021-01-31,Apartamento inteiro em Boa Vista,Aconchegante apartamento à beira mar!!,4 hóspedes,1 quarto,2 camas,1 banheiro,Máquina de Lavar,Permitido animais,Estacionamento gratuito,Cozinha,4.68,19,175,399,Novo preço mais baixo
354,16068973,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Enseada 5 pessoas (reformado/ar cond sala/quartos),6 hóspedes,2 quartos,6 camas,2 banheiros,Máquina de Lavar,Ar-condicionado,Estacionamento gratuito,Cozinha,4.66,90,239,628,Novo preço mais baixo
384,20713038,2021-01-29,2021-01-31,Apartamento inteiro em Itararé,Total privacidade próximo da praia.,2 hóspedes,1 quarto,1 cama,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.27,63,139,304,Novo preço mais baixo
387,31436143,2021-01-29,2021-01-31,Apartamento inteiro em Santos,BOOK SANTOS - Unlimited 1710 - Beira Mar c/ vista,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,34,383,896,Raridade
388,44376685,2021-01-29,2021-01-31,Condomínio inteiro em José Menino,Book Santos – Unlimited 1808 c/ Sacada Panorâmica,5 hóspedes,2 quartos,4 camas,2 banheiros e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,13,559,1.268,Novo preço mais baixo
390,22896213,2021-01-29,2021-01-31,Suíte de visitas inteira em Vila Julia,Praia da Enseada - Suite 2,4 hóspedes,1 quarto,0 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.91,87,331,662,Novo preço mais baixo
392,21124410,2021-01-29,2021-01-31,Apartamento inteiro em Jardim Centenario,AP a 50 metros da Praia - Enseada Guarujá,6 hóspedes,2 quartos,3 camas,1 banheiro e meio,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.77,39,214,548,Novo preço mais baixo
399,46604376,2021-01-29,2021-01-31,Apartamento inteiro em Itararé,Lindo ap 1 dorm na quadra da praia em São Vicente,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Máquina de Lavar,Vista para o mar,Cozinha,5.0,8,187,434,Raridade
400,32747463,2021-01-29,2021-01-31,Apartamento inteiro em Jardim Las Palmas,Apto c/ vista para o mar na Praia do Tombo,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Máquina de Lavar,Ar-condicionado,Piscina,4.78,27,211,572,Novo preço mais baixo
401,30501188,2021-01-29,2021-01-31,Apartamento inteiro em Ponta da Praia,"Ap. em Santos, ótima localização.",4 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Estacionamento gratuito,Cozinha,Elevador,4.38,22,185,370,Novo preço mais baixo
403,28382287,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Apartamento em Guarujá,6 hóspedes,2 quartos,5 camas,1 banheiro,Wi-Fi,Self check-In,Máquina de Lavar,Estacionamento gratuito,4.88,133,286,571,Raridade
406,15230258,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Apartamento com vista maravilhosa para o mar,5 hóspedes,2 quartos,5 camas,3 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.84,51,847,1.974,Novo preço mais baixo
409,32511427,2021-01-29,2021-01-31,Apartamento inteiro em Embaré,Apartamento 200 metros da Praia. excelente local,7 hóspedes,2 quartos,5 camas,1 banheiro,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,5.0,7,181,502,Raridade
410,36033418,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Flat Estanconfor Santos com Jacuzzi privativa !,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.83,47,436,952,Novo preço mais baixo
411,40844259,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Book Santos - Unlimited  1611  Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,17,291,712,Novo preço mais baixo
412,46287455,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,"Studio 207, Vista para o Mar com WI-FI",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.50,4,237,608,Novo preço mais baixo
413,24115709,2021-01-29,2021-01-31,Apartamento inteiro em Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.95,104,154,403,Novo preço mais baixo
414,16548139,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apt de Luxo na Avenida da Praia com Garagem,4 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.61,198,291,662,Novo preço mais baixo
415,44914895,2021-01-29,2021-01-31,Loft inteiro em Ilha Porchat,Estúdio Ilha Residence - Vista Espetacular do mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,15,264,628,Novo preço mais baixo
416,46281553,2021-01-29,2021-01-31,Apartamento inteiro em Gonzaga,Apto Gonzaga Lado Shopping Miramar 45,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,9,183,365,Novo preço mais baixo
417,36032633,2021-01-29,2021-01-31,Condomínio inteiro em Santos,"Apt. duplex Santos,piscina int.Predi frente ao mar",5 hóspedes,3 quartos,4 camas,1 banheiro e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.80,46,343,685,Novo preço mais baixo
419,22135736,2021-01-29,2021-01-31,Apartamento inteiro em Itararé,Apto para momentos inesquecíveis em São Vicente,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,102,177,523,Novo preço mais baixo
421,21160438,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,"Arejado, iluminado e com LINDA VISTA AO MAR",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.91,65,212,564,Novo preço mais baixo
422,45020057,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.94,18,333,796,Raridade
424,41101296,2021-01-29,2021-01-31,Flat inteiro em São Vicente,Flat em Apart Service com Lazer e Serviços Diários,3 hóspedes,Estúdio,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.43,21,166,332,Novo preço mais baixo
428,17164214,2021-01-29,2021-01-31,Apartamento inteiro em Santos,BOOK SANTOS - Estanconfor 605 - Apto. Executivo,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.76,33,246,622,Novo preço mais baixo
447,22135736,2021-01-29,2021-01-31,Apartamento inteiro em Itararé,Apto para momentos inesquecíveis em São Vicente,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Máquina de Lavar,Ar-condicionado,Permitido animais,4.89,102,177,523,Novo preço mais baixo
