,ID,Check-In,Check-Out,Localização,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Avaliação,Número Comentários,Preço/Noite,Preço com taxas,Piscina,Lava-louças,Wi-Fi,Café da Manhã,Máquina de Lavar,Estacionamento gratuito,Academia,Jacuzzi,Secadora,Entrada/saída para esquis,Cozinha,Permitido animais,Lareira interna,Ar-condicionado,Self check-In,Elevador,Novo preço mais baixo,Raridade,Banheiro Compartilhado,Diária com taxas,Taxa,Vista,Demanda,É_feriado,É outilier,Mes,Dia,Semana_do_ano,Semana de Feriado
1813,45236941,2021-03-12,2021-03-14,0.06319790924210027,4,1,2,1,4.44,16,139.0,308.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,True,154.0,15.0,0,0,0,0,3,12,10,0.0
1814,46690967,2021-03-19,2021-03-21,0.01805654549774293,2,1,1,1,5.0,5,158.0,375.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,187.5,29.5,1,0,0,0,3,19,11,0.0
1815,25974388,2021-03-12,2021-03-14,0.0021382751247327157,2,1,1,1,5.0,97,165.0,399.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,True,199.5,34.5,0,0,0,0,3,12,10,0.0
1816,3444492,2021-03-05,2021-03-07,0.03349964362081254,5,1,4,1,4.81,242,164.0,377.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,188.5,24.5,1,0,0,0,3,5,9,0.0
1817,45740885,2021-02-26,2021-02-28,0.020669992872416252,2,1,1,1,5.0,12,293.0,685.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,342.5,49.5,1,0,0,0,2,26,8,0.0
1818,46033720,2021-04-16,2021-04-18,0.06319790924210027,4,1,2,1,5.0,9,181.0,496.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,248.0,67.0,0,0,0,0,4,16,15,0.0
1819,45884578,2021-02-26,2021-02-28,0.029698265621287717,2,1,4,1,5.0,12,155.0,389.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,194.5,39.5,1,0,0,0,2,26,8,0.0
1820,41130504,2021-03-05,2021-03-07,0.01805654549774293,3,1,2,1,4.91,35,145.0,340.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True,170.0,25.0,0,0,0,0,3,5,9,0.0
1821,14334553,2021-01-29,2021-01-31,0.042765502494654314,6,2,3,1,4.77,31,265.0,650.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False,325.0,60.0,0,0,0,0,1,29,4,0.0
1822,45318454,2021-02-19,2021-02-21,0.00688999762413875,4,1,3,1,4.73,11,197.0,257.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,False,128.5,60.0,0,0,0,0,2,19,7,0.0
1823,22299956,2021-02-19,2021-02-21,0.06319790924210027,3,1,3,1,4.83,92,154.0,388.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,False,194.0,40.0,0,0,0,0,2,19,7,0.0
1824,22210241,2021-03-05,2021-03-07,0.03183654074602043,4,1,2,1,4.94,118,176.0,411.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,205.5,29.5,0,0,0,0,3,5,9,0.0
1825,37830479,2021-02-26,2021-02-28,0.0007127583749109052,12,3,12,2,5.0,6,492.0,1164.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,582.0,90.0,0,0,0,0,2,26,8,0.0
1826,16081237,2021-03-05,2021-03-07,0.042765502494654314,6,2,7,3,4.88,34,204.0,628.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,314.0,110.0,0,0,0,0,3,5,9,0.0
1827,24287304,2021-02-19,2021-02-21,0.00688999762413875,5,1,1,1,4.8,46,171.0,342.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,False,171.0,0.0,0,0,0,0,2,19,7,0.0
1828,16911421,2021-03-19,2021-03-21,0.00974103112378237,9,4,7,6,4.88,8,705.0,1700.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,850.0,145.0,0,0,0,0,3,19,11,0.0
1829,42517975,2021-03-05,2021-03-07,0.03349964362081254,2,1,2,1,4.36,11,108.0,285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,142.5,34.5,2,0,0,0,3,5,9,0.0
1830,10580010,2021-03-05,2021-03-07,0.004038964124495129,8,3,9,2,4.9,52,502.0,1004.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,502.0,0.0,0,0,0,0,3,5,9,0.0
1831,37000765,2021-02-26,2021-02-28,0.05203136136849608,6,3,4,2,4.41,29,384.0,867.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,False,433.5,49.5,1,0,0,0,2,26,8,0.0
1832,41062060,2021-03-12,2021-03-14,0.004038964124495129,10,3,7,2,4.53,30,457.0,913.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,456.5,49.5,0,0,0,0,3,12,10,0.0
1833,47269113,2021-02-19,2021-02-21,0.001663102874792112,6,2,3,2,5.0,3,297.0,753.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,False,376.5,79.5,0,0,0,0,2,19,7,0.0
1834,22898642,2021-03-05,2021-03-07,0.003563791874554526,4,1,3,1,4.45,75,127.0,304.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,False,152.0,25.0,0,0,0,0,3,5,9,0.0
1835,16000395,2021-03-19,2021-03-21,0.0021382751247327157,12,3,10,3,4.81,52,713.0,1426.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,713.0,0.0,0,0,0,0,3,19,11,0.0
1836,36625620,2021-03-19,2021-03-21,0.08885721073889286,4,1,2,1,4.97,32,226.0,571.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,285.5,59.5,0,1,0,0,3,19,11,0.0
1837,14945799,2021-03-26,2021-03-28,0.015443098123069612,6,1,5,1,4.94,50,422.0,844.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,422.0,0.0,1,0,0,0,3,26,12,0.0
1838,38842222,2021-03-12,2021-03-14,0.03349964362081254,3,1,1,1,4.39,18,149.0,297.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,False,148.5,0.0,0,0,0,0,3,12,10,0.0
1839,44122369,2021-04-02,2021-04-04,0.020669992872416252,4,1,2,1,4.77,22,236.0,582.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,False,291.0,55.0,0,0,1,0,4,2,13,13.0
1840,40844259,2021-02-26,2021-02-28,0.08885721073889286,4,1,2,1,4.89,18,374.0,878.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,439.0,65.0,0,1,0,0,2,26,8,0.0
1841,47114796,2021-03-26,2021-03-28,0.0014255167498218105,5,1,3,1,4.8,5,167.0,434.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,217.0,50.0,0,0,0,0,3,26,12,0.0
1842,26779107,2021-03-05,2021-03-07,0.004989308624376337,10,3,9,2,4.84,43,360.0,970.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,485.0,125.0,0,0,0,0,3,5,9,0.0
1843,24204994,2021-02-12,2021-02-14,0.010691375623663579,3,1,2,1,4.56,17,219.0,488.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,False,244.0,25.0,1,0,0,0,2,12,6,0.0
1844,46598321,2021-02-12,2021-02-14,0.022570681872178665,4,1,3,1,5.0,6,203.0,406.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,203.0,0.0,0,0,0,0,2,12,6,0.0
1845,46989665,2021-03-12,2021-03-14,0.06319790924210027,3,1,2,1,5.0,4,144.0,427.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,213.5,69.5,0,0,0,0,3,12,10,0.0
1846,40060303,2021-03-12,2021-03-14,0.018294131622713233,8,3,5,2,4.95,22,253.0,706.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,353.0,100.0,0,0,0,0,3,12,10,0.0
1847,42086418,2021-04-09,2021-04-11,0.020669992872416252,4,1,2,1,5.0,14,127.0,253.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,126.5,100.0,0,0,0,0,4,9,14,0.0
1848,30282988,2021-03-12,2021-03-14,0.0042765502494654314,3,1,2,1,4.89,9,240.0,479.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,239.5,100.0,1,0,0,0,3,12,10,0.0
1849,46261182,2021-03-05,2021-03-07,0.003326205749584224,10,3,9,3,5.0,8,414.0,1027.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True,513.5,99.5,0,0,0,0,3,5,9,0.0
1850,44643632,2021-02-12,2021-02-14,0.018294131622713233,6,1,4,1,5.0,4,234.0,548.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,274.0,40.0,0,0,0,0,2,12,6,0.0
1851,40532701,2021-03-12,2021-03-14,0.05702066999287242,4,1,2,1,4.91,23,216.0,582.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,291.0,75.0,0,0,0,0,3,12,10,0.0
1852,29307840,2021-03-12,2021-03-14,0.002613447374673319,6,2,7,2,4.68,25,296.0,742.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,371.0,75.0,0,0,0,0,3,12,10,0.0
1853,22898642,2021-02-26,2021-02-28,0.003563791874554526,4,1,3,1,4.45,75,127.0,304.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,152.0,25.0,1,0,0,0,2,26,8,0.0
1854,32401352,2021-04-02,2021-04-04,0.0137799952482775,2,1,1,1,4.87,92,206.0,411.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True,205.5,25.0,0,0,1,0,4,2,13,13.0
1855,42086418,2021-03-12,2021-03-14,0.020669992872416252,4,1,2,1,5.0,16,127.0,253.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,126.5,25.0,0,0,0,0,3,12,10,0.0
1856,47195130,2021-02-26,2021-02-28,0.014492753623188406,6,2,4,2,5.0,7,223.0,525.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,262.5,39.5,0,0,0,0,2,26,8,0.0
1857,46896054,2021-02-26,2021-02-28,0.0011879306248515087,10,3,7,3,5.0,8,400.0,899.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,449.5,49.5,0,0,0,0,2,26,8,0.0
1858,39392052,2021-03-12,2021-03-14,0.009028272748871465,13,3,9,2,4.92,25,559.0,1267.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,633.5,74.5,0,0,0,0,3,12,10,0.0
1859,46052240,2021-04-16,2021-04-18,0.026847232121644096,4,1,2,1,5.0,5,222.0,593.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,False,296.5,74.5,0,0,0,0,4,16,15,0.0
1860,45285128,2021-02-19,2021-02-21,0.00023758612497030174,8,2,2,1,4.0,12,177.0,434.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,217.0,40.0,0,0,0,0,2,19,7,0.0
1861,17825373,2021-02-26,2021-02-28,0.0004751722499406035,6,2,5,2,4.85,55,219.0,633.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,316.5,97.5,0,0,0,0,2,26,8,0.0
1862,16215330,2021-02-26,2021-02-28,0.08885721073889286,4,1,2,1,4.78,28,228.0,456.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False,228.0,0.0,0,1,0,0,2,26,8,0.0
1863,45740885,2021-04-02,2021-04-04,0.020669992872416252,2,1,1,1,5.0,12,293.0,685.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,342.5,49.5,1,0,1,0,4,2,13,13.0
1864,10580010,2021-03-05,2021-03-07,0.004038964124495129,8,3,9,2,4.9,52,502.0,1004.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,True,502.0,0.0,0,0,0,0,3,5,9,0.0
1865,45259041,2021-03-26,2021-03-28,0.007840342124019958,4,1,3,1,4.7,20,214.0,548.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,274.0,60.0,0,0,0,0,3,26,12,0.0
1866,22577411,2021-03-26,2021-03-28,0.06319790924210027,6,1,4,1,4.95,56,134.0,418.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,209.0,75.0,1,0,0,0,3,26,12,0.0
1867,47450646,2021-03-26,2021-03-28,0.05203136136849608,3,1,1,1,5.0,4,325.0,760.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,380.0,55.0,0,0,0,0,3,26,12,0.0
1868,16824874,2021-02-26,2021-02-28,0.08885721073889286,8,2,5,1,4.79,71,173.0,456.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,False,228.0,55.0,0,1,0,0,2,26,8,0.0
1869,45740885,2021-03-26,2021-03-28,0.020669992872416252,2,1,1,1,5.0,12,293.0,685.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,342.5,49.5,1,0,0,0,3,26,12,0.0
1870,21527249,2021-02-19,2021-02-21,0.00974103112378237,12,2,9,2,4.56,9,410.0,970.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,True,485.0,75.0,0,0,0,0,2,19,7,0.0
1871,39610645,2021-04-16,2021-04-18,0.08885721073889286,4,1,2,1,4.88,81,488.0,1096.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,False,548.0,60.0,0,1,0,0,4,16,15,0.0
1872,30745596,2021-02-19,2021-02-21,0.029460679496317414,5,1,3,1,4.57,35,165.0,285.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,142.5,60.0,2,0,0,0,2,19,7,0.0
1873,39032782,2021-02-26,2021-02-28,0.002613447374673319,3,1,2,1,4.97,31,194.0,388.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,194.0,0.0,1,0,0,0,2,26,8,0.0
1874,39197602,2021-02-26,2021-02-28,0.0137799952482775,4,1,2,2,4.97,32,296.0,742.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,371.0,75.0,0,0,0,0,2,26,8,0.0
1875,46982403,2021-02-12,2021-02-14,0.00688999762413875,5,1,2,1,4.75,4,341.0,822.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,411.0,70.0,0,0,0,0,2,12,6,0.0
1876,45325389,2021-01-29,2021-01-31,0.05203136136849608,9,3,3,3,4.8,25,524.0,1187.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,593.5,69.5,0,0,0,0,1,29,4,0.0
1877,20774709,2021-03-19,2021-03-21,0.004989308624376337,4,1,3,1,4.49,97,188.0,456.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,False,228.0,40.0,0,0,0,0,3,19,11,0.0
1878,29958587,2021-04-02,2021-04-04,0.08885721073889286,4,1,2,1,4.88,78,260.0,654.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,False,327.0,67.0,0,1,1,0,4,2,13,13.0
1879,41393871,2021-02-19,2021-02-21,0.002851033499643621,4,1,6,1,4.92,12,121.0,331.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,False,165.5,44.5,0,0,0,0,2,19,7,0.0
1880,39763299,2021-02-26,2021-02-28,0.06319790924210027,3,1,2,1,4.65,51,108.0,296.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,False,148.0,40.0,1,0,0,0,2,26,8,0.0
1881,45787373,2021-03-05,2021-03-07,0.011879306248515086,6,1,2,1,5.0,18,303.0,696.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,348.0,45.0,0,0,0,0,3,5,9,0.0
1882,42119874,2021-02-26,2021-02-28,0.004038964124495129,4,2,4,2,4.89,9,290.0,650.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,True,325.0,35.0,0,0,0,0,2,26,8,0.0
1883,39507287,2021-02-26,2021-02-28,0.004038964124495129,6,3,4,2,4.97,34,251.0,631.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,True,315.5,64.5,0,0,0,0,2,26,8,0.0
1884,45225100,2021-02-12,2021-02-14,0.0004751722499406035,10,3,6,3,5.0,8,410.0,970.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,False,485.0,75.0,0,0,0,0,2,12,6,0.0
1885,31952424,2021-02-19,2021-02-21,0.03349964362081254,5,2,5,2,4.96,54,237.0,593.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,False,296.5,59.5,0,0,0,0,2,19,7,0.0
1886,40673627,2021-02-26,2021-02-28,0.002851033499643621,16,1,1,2,4.86,21,285.0,285.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,142.5,59.5,0,0,0,0,2,26,8,0.0
1887,46045251,2021-03-12,2021-03-14,0.05702066999287242,4,2,2,2,4.38,13,283.0,565.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,282.5,59.5,0,0,0,0,3,12,10,0.0
1888,41623975,2021-02-12,2021-02-14,0.003563791874554526,6,2,10,2,4.95,21,570.0,1139.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,False,569.5,59.5,0,0,0,0,2,12,6,0.0
1889,7648873,2021-02-19,2021-02-21,0.020669992872416252,6,2,3,2,4.9,30,138.0,445.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,False,222.5,84.5,0,0,0,0,2,19,7,0.0
1890,21845532,2021-04-02,2021-04-04,0.06319790924210027,4,1,2,1,4.91,80,161.0,422.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,211.0,50.0,1,0,1,0,4,2,13,13.0
1891,16215330,2021-02-26,2021-02-28,0.08885721073889286,4,1,2,1,4.78,28,228.0,456.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,228.0,0.0,0,1,0,0,2,26,8,0.0
1892,5873475,2021-03-26,2021-03-28,0.042765502494654314,4,2,3,1,4.68,75,211.0,502.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,False,251.0,40.0,0,0,0,0,3,26,12,0.0
1893,21646808,2021-03-26,2021-03-28,0.05702066999287242,5,1,3,1,4.8,66,183.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,182.5,40.0,0,0,0,0,3,26,12,0.0
1894,33075341,2021-03-12,2021-03-14,0.0137799952482775,4,1,3,1,4.62,53,188.0,456.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,False,228.0,40.0,0,0,0,0,3,12,10,0.0
1895,27526457,2021-02-26,2021-02-28,0.000950344499881207,4,1,6,2,4.84,45,155.0,429.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,True,214.5,59.5,0,0,0,0,2,26,8,0.0
1896,16017651,2021-04-09,2021-04-11,0.08885721073889286,4,1,2,1,4.82,100,158.0,456.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,228.0,70.0,0,1,0,0,4,9,14,0.0
1897,39535674,2021-02-19,2021-02-21,0.026847232121644096,4,1,4,1,4.85,46,290.0,650.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,325.0,35.0,1,0,0,0,2,19,7,0.0
1898,45737808,2021-03-12,2021-03-14,0.029698265621287717,2,1,1,1,5.0,15,144.0,388.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,194.0,50.0,1,0,0,0,3,12,10,0.0
1899,44641452,2021-02-19,2021-02-21,0.0023758612497030173,6,1,6,1,5.0,3,236.0,571.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,285.5,49.5,1,0,0,0,2,19,7,0.0
1900,47157768,2021-03-26,2021-03-28,0.0030886196246139226,8,2,6,1,4.33,3,274.0,548.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,274.0,0.0,0,0,0,0,3,26,12,0.0
1901,38672853,2021-03-12,2021-03-14,0.022570681872178665,3,1,3,1,4.94,64,211.0,502.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,251.0,40.0,2,0,0,0,3,12,10,0.0
1902,46281553,2021-03-05,2021-03-07,0.05702066999287242,4,1,3,1,5.0,12,183.0,365.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,False,182.5,40.0,0,0,0,0,3,5,9,0.0
1903,39216218,2021-03-05,2021-03-07,0.0030886196246139226,3,1,1,1,4.96,52,121.0,342.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,171.0,50.0,1,0,0,0,3,5,9,0.0
1904,41172752,2021-03-26,2021-03-28,0.001900688999762414,6,2,6,2,5.0,10,146.0,411.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,205.5,59.5,0,0,0,0,3,26,12,0.0
1905,21675628,2021-04-02,2021-04-04,0.06319790924210027,4,1,1,1,4.93,85,175.0,470.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,235.0,60.0,0,0,1,0,4,2,13,13.0
1906,47000857,2021-03-12,2021-03-14,0.0021382751247327157,6,2,3,2,4.73,11,357.0,913.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,456.5,99.5,0,0,0,0,3,12,10,0.0
1907,46045251,2021-03-12,2021-03-14,0.05702066999287242,4,2,2,2,4.38,13,279.0,558.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,279.0,0.0,0,0,0,0,3,12,10,0.0
1908,41623975,2021-02-26,2021-02-28,0.003563791874554526,6,2,10,2,4.95,21,554.0,1107.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,False,553.5,0.0,0,0,0,0,2,26,8,0.0
1909,47000857,2021-02-26,2021-02-28,0.0021382751247327157,6,2,3,2,4.73,11,357.0,913.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,456.5,99.5,0,0,0,0,2,26,8,0.0
1910,31952361,2021-03-26,2021-03-28,0.05203136136849608,6,1,2,1,4.59,71,187.0,434.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,217.0,30.0,0,0,0,0,3,26,12,0.0
1911,40222606,2021-03-19,2021-03-21,0.00023758612497030174,2,1,1,1,4.93,16,96.0,262.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,131.0,35.0,0,0,0,0,3,19,11,0.0
1912,44860968,2021-04-09,2021-04-11,0.05203136136849608,2,1,1,1,5.0,11,108.0,285.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,142.5,34.5,0,0,0,0,4,9,14,0.0
1913,35682443,2021-03-19,2021-03-21,0.05203136136849608,2,1,3,1,4.4,28,86.0,251.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,125.5,39.5,0,0,0,0,3,19,11,0.0
1914,45063145,2021-02-26,2021-02-28,0.003326205749584224,2,1,1,1,4.78,9,124.0,397.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,198.5,74.5,0,0,0,0,2,26,8,0.0
1915,31913930,2021-03-19,2021-03-21,0.005939653124257543,10,2,4,3,4.82,34,581.0,1311.9999999999998,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,False,655.9999999999999,74.99999999999989,0,0,0,0,3,19,11,0.0
1916,47000857,2021-03-19,2021-03-21,0.0021382751247327157,6,2,3,2,4.73,11,357.0,913.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,456.5,99.5,1,0,0,0,3,19,11,0.0
1917,35258533,2021-01-29,2021-01-31,0.06319790924210027,4,1,2,1,4.94,32,455.0,1059.0000000000002,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,529.5000000000001,74.50000000000011,0,0,0,0,1,29,4,0.0
1918,41129581,2021-03-12,2021-03-14,0.00546448087431694,2,1,1,1,4.91,45,134.0,317.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True,158.5,24.5,0,0,0,0,3,12,10,0.0
1919,1524863,2021-04-09,2021-04-11,0.08885721073889286,4,1,2,2,4.78,137,164.0,418.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,False,209.0,45.0,0,1,0,0,4,9,14,0.0
1920,39610645,2021-03-26,2021-03-28,0.08885721073889286,4,1,2,1,4.88,81,545.0,1210.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,605.0,60.0,0,1,0,0,3,26,12,0.0
1921,25974388,2021-02-26,2021-02-28,0.0021382751247327157,2,1,1,1,5.0,97,165.0,399.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,199.5,34.5,0,0,0,0,2,26,8,0.0
1922,47335552,2021-03-05,2021-03-07,0.004989308624376337,4,1,2,1,4.57,7,118.0,285.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,False,142.5,24.5,0,0,0,0,3,5,9,0.0
1923,45605033,2021-03-26,2021-03-28,0.001900688999762414,2,1,1,1,4.88,8,160.0,320.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False,160.0,0.0,0,0,0,0,3,26,12,0.0
1924,38039978,2021-03-12,2021-03-14,0.08885721073889286,4,1,2,1,4.64,50,294.0,588.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,294.0,0.0,0,1,0,0,3,12,10,0.0
1925,45973067,2021-03-12,2021-03-14,0.000950344499881207,6,1,3,1,4.67,6,171.0,342.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,171.0,0.0,1,0,0,0,3,12,10,0.0
1926,31952361,2021-03-19,2021-03-21,0.05203136136849608,6,1,2,1,4.59,71,187.0,434.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,217.0,30.0,0,0,0,0,3,19,11,0.0
1927,45067470,2021-02-26,2021-02-28,0.01805654549774293,3,1,2,1,4.88,16,145.0,340.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True,170.0,25.0,0,0,0,0,2,26,8,0.0
1928,33964543,2021-03-12,2021-03-14,0.06319790924210027,2,1,2,1,4.77,26,156.0,411.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,False,205.5,49.5,0,0,0,0,3,12,10,0.0
1929,46675214,2021-02-26,2021-02-28,0.05702066999287242,4,1,4,1,5.0,5,188.0,456.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,False,228.0,40.0,0,0,0,0,2,26,8,0.0
